OrderId [number],Type [string],Chips [bool],Drink [bool],Value [€], Timestamp [s]
1327 , chicken , 0 , 1 , 8.500000 , 65232.824222
1327 , veggy , 0 , 0 , 5.000000 , 65232.824222
1327 , chicken , 1 , 1 , 11.500000 , 65232.824222
1328 , chicken , 1 , 1 , 11.500000 , 65277.751278
1334 , chicken , 1 , 1 , 11.500000 , 65289.566824
1329 , chicken , 1 , 1 , 11.500000 , 65325.793118
1330 , veggy , 1 , 0 , 8.000000 , 65352.756379
1330 , chicken , 1 , 1 , 11.500000 , 65352.756379
1330 , meat , 1 , 1 , 12.500000 , 65352.756379
1330 , chicken , 1 , 1 , 11.500000 , 65352.756379
1330 , veggy , 1 , 1 , 10.500000 , 65352.756379
1331 , meat , 0 , 0 , 7.000000 , 65443.145762
1331 , veggy , 1 , 0 , 8.000000 , 65443.145762
1331 , veggy , 1 , 1 , 10.500000 , 65443.145762
1331 , meat , 1 , 1 , 12.500000 , 65443.145762
1331 , veggy , 1 , 0 , 8.000000 , 65443.145762
1332 , meat , 1 , 1 , 12.500000 , 65494.840137
1332 , meat , 0 , 0 , 7.000000 , 65494.840137
1332 , meat , 1 , 1 , 12.500000 , 65494.840137
1332 , chicken , 1 , 1 , 11.500000 , 65494.840137
1332 , chicken , 0 , 1 , 8.500000 , 65494.840137
1337 , veggy , 0 , 1 , 7.500000 , 65538.739929
1337 , veggy , 1 , 0 , 8.000000 , 65538.739929
1337 , meat , 1 , 1 , 12.500000 , 65538.739929
1337 , chicken , 0 , 1 , 8.500000 , 65538.739929
1337 , chicken , 1 , 1 , 11.500000 , 65538.739929
1333 , meat , 1 , 1 , 12.500000 , 65546.882099
1333 , veggy , 1 , 1 , 10.500000 , 65546.882099
1333 , chicken , 0 , 1 , 8.500000 , 65546.882099
1333 , chicken , 1 , 1 , 11.500000 , 65546.882099
1333 , veggy , 1 , 1 , 10.500000 , 65546.882099
1335 , veggy , 1 , 1 , 10.500000 , 65593.852047
1336 , veggy , 1 , 1 , 10.500000 , 65605.413115
1336 , meat , 1 , 1 , 12.500000 , 65605.413115
1336 , chicken , 0 , 1 , 8.500000 , 65605.413115
1338 , meat , 1 , 1 , 12.500000 , 65633.192813
1339 , chicken , 1 , 1 , 11.500000 , 65639.242733
1340 , veggy , 1 , 1 , 10.500000 , 65916.149822
1340 , veggy , 1 , 1 , 10.500000 , 65916.149822
1340 , meat , 1 , 0 , 10.000000 , 65916.149822
1340 , meat , 1 , 1 , 12.500000 , 65916.149822
1340 , veggy , 0 , 1 , 7.500000 , 65916.149822
1341 , meat , 1 , 1 , 12.500000 , 65984.858681
1341 , veggy , 1 , 1 , 10.500000 , 65984.858681
1343 , meat , 1 , 1 , 12.500000 , 66124.343633
1342 , meat , 1 , 1 , 12.500000 , 66177.921924
1344 , veggy , 1 , 1 , 10.500000 , 66549.199067
1344 , chicken , 0 , 1 , 8.500000 , 66549.199067
1345 , chicken , 1 , 0 , 9.000000 , 66736.356985
1345 , meat , 1 , 1 , 12.500000 , 66736.356985
1345 , chicken , 1 , 1 , 11.500000 , 66736.356985
1345 , veggy , 0 , 1 , 7.500000 , 66736.356985
1346 , chicken , 1 , 1 , 11.500000 , 66915.239875
1346 , chicken , 1 , 0 , 9.000000 , 66915.239875
1346 , veggy , 0 , 1 , 7.500000 , 66915.239875
1347 , chicken , 1 , 1 , 11.500000 , 66970.044992
1347 , meat , 1 , 1 , 12.500000 , 66970.044992
1348 , veggy , 1 , 1 , 10.500000 , 67048.885014
1348 , veggy , 0 , 1 , 7.500000 , 67048.885014
1348 , chicken , 1 , 1 , 11.500000 , 67048.885014
1349 , veggy , 1 , 1 , 10.500000 , 67094.567732
1349 , meat , 1 , 1 , 12.500000 , 67094.567732
1349 , veggy , 0 , 1 , 7.500000 , 67094.567732
1350 , chicken , 1 , 1 , 11.500000 , 67122.676262
1351 , chicken , 1 , 1 , 11.500000 , 67361.983884
1351 , chicken , 1 , 1 , 11.500000 , 67361.983884
1352 , veggy , 1 , 1 , 10.500000 , 67464.055833
1353 , chicken , 1 , 1 , 11.500000 , 67572.709116
1353 , veggy , 0 , 0 , 5.000000 , 67572.709116
1353 , veggy , 1 , 1 , 10.500000 , 67572.709116
1356 , meat , 1 , 1 , 12.500000 , 67643.440038
1356 , meat , 1 , 1 , 12.500000 , 67643.440038
1356 , veggy , 1 , 1 , 10.500000 , 67643.440038
1356 , chicken , 1 , 1 , 11.500000 , 67643.440038
1354 , veggy , 1 , 1 , 10.500000 , 67674.319340
1354 , meat , 0 , 1 , 9.500000 , 67674.319340
1354 , chicken , 1 , 1 , 11.500000 , 67674.319340
1354 , veggy , 0 , 1 , 7.500000 , 67674.319340
1355 , meat , 0 , 1 , 9.500000 , 67749.777536
1355 , chicken , 0 , 0 , 6.000000 , 67749.777536
1358 , meat , 1 , 1 , 12.500000 , 67853.912186
1358 , meat , 1 , 1 , 12.500000 , 67853.912186
1358 , chicken , 1 , 1 , 11.500000 , 67853.912186
1358 , meat , 1 , 1 , 12.500000 , 67853.912186
1358 , chicken , 1 , 1 , 11.500000 , 67853.912186
1357 , chicken , 1 , 1 , 11.500000 , 67865.323509
1357 , veggy , 1 , 1 , 10.500000 , 67865.323509
1357 , meat , 1 , 1 , 12.500000 , 67865.323509
1357 , veggy , 1 , 1 , 10.500000 , 67865.323509
1357 , meat , 1 , 1 , 12.500000 , 67865.323509
1359 , chicken , 1 , 0 , 9.000000 , 67903.552656
1361 , veggy , 1 , 0 , 8.000000 , 67937.075787
1360 , meat , 1 , 1 , 12.500000 , 67998.097893
1360 , chicken , 1 , 1 , 11.500000 , 67998.097893
1360 , veggy , 1 , 1 , 10.500000 , 67998.097893
1360 , chicken , 0 , 1 , 8.500000 , 67998.097893
1362 , veggy , 1 , 1 , 10.500000 , 68024.346242
1362 , meat , 1 , 1 , 12.500000 , 68024.346242
1362 , veggy , 1 , 1 , 10.500000 , 68024.346242
1362 , veggy , 1 , 1 , 10.500000 , 68024.346242
1364 , meat , 1 , 1 , 12.500000 , 68083.351372
1363 , meat , 1 , 0 , 10.000000 , 68112.513824
1363 , chicken , 1 , 1 , 11.500000 , 68112.513824
1363 , chicken , 1 , 1 , 11.500000 , 68112.513824
1365 , meat , 0 , 1 , 9.500000 , 68328.750615
1365 , veggy , 1 , 1 , 10.500000 , 68328.750615
1365 , veggy , 1 , 1 , 10.500000 , 68328.750615
1365 , veggy , 1 , 0 , 8.000000 , 68328.750615
1366 , chicken , 0 , 1 , 8.500000 , 68408.658017
1366 , chicken , 1 , 1 , 11.500000 , 68408.658017
1367 , meat , 1 , 1 , 12.500000 , 68432.737402
1368 , chicken , 1 , 0 , 9.000000 , 68468.597570
1368 , meat , 1 , 1 , 12.500000 , 68468.597570
1368 , veggy , 1 , 1 , 10.500000 , 68468.597570
1369 , chicken , 1 , 1 , 11.500000 , 68545.509136
1369 , chicken , 1 , 1 , 11.500000 , 68545.509136
1369 , meat , 0 , 1 , 9.500000 , 68545.509136
1370 , chicken , 1 , 0 , 9.000000 , 68646.977248
1370 , meat , 1 , 1 , 12.500000 , 68646.977248
1370 , chicken , 1 , 1 , 11.500000 , 68646.977248
1371 , veggy , 1 , 1 , 10.500000 , 68654.662436
1371 , veggy , 0 , 1 , 7.500000 , 68654.662436
1371 , meat , 1 , 1 , 12.500000 , 68654.662436
1372 , meat , 1 , 1 , 12.500000 , 68830.026234
1372 , veggy , 1 , 1 , 10.500000 , 68830.026234
1372 , meat , 0 , 1 , 9.500000 , 68830.026234
1373 , chicken , 1 , 1 , 11.500000 , 68926.628599
1373 , chicken , 0 , 1 , 8.500000 , 68926.628599
1374 , chicken , 1 , 1 , 11.500000 , 69128.209179
1374 , meat , 0 , 1 , 9.500000 , 69128.209179
1374 , chicken , 1 , 1 , 11.500000 , 69128.209179
1374 , veggy , 1 , 1 , 10.500000 , 69128.209179
1375 , meat , 1 , 1 , 12.500000 , 69257.102120
1375 , chicken , 0 , 1 , 8.500000 , 69257.102120
1375 , veggy , 0 , 1 , 7.500000 , 69257.102120
1375 , chicken , 1 , 1 , 11.500000 , 69257.102120
1377 , veggy , 1 , 1 , 10.500000 , 69391.749020
1377 , meat , 1 , 1 , 12.500000 , 69391.749020
1377 , meat , 1 , 1 , 12.500000 , 69391.749020
1377 , chicken , 0 , 1 , 8.500000 , 69391.749020
1376 , meat , 0 , 1 , 9.500000 , 69393.743245
1376 , meat , 0 , 1 , 9.500000 , 69393.743245
1376 , meat , 1 , 1 , 12.500000 , 69393.743245
1376 , veggy , 0 , 1 , 7.500000 , 69393.743245
1376 , veggy , 1 , 1 , 10.500000 , 69393.743245
1378 , veggy , 1 , 0 , 8.000000 , 69464.177613
1378 , meat , 0 , 1 , 9.500000 , 69464.177613
1379 , meat , 0 , 1 , 9.500000 , 69557.814042
1379 , chicken , 1 , 1 , 11.500000 , 69557.814042
1379 , meat , 1 , 1 , 12.500000 , 69557.814042
1381 , veggy , 1 , 1 , 10.500000 , 69674.449527
1381 , veggy , 1 , 1 , 10.500000 , 69674.449527
1381 , veggy , 1 , 1 , 10.500000 , 69674.449527
1381 , veggy , 1 , 1 , 10.500000 , 69674.449527
1381 , meat , 0 , 1 , 9.500000 , 69674.449527
1380 , chicken , 1 , 1 , 11.500000 , 69688.440669
1380 , veggy , 0 , 1 , 7.500000 , 69688.440669
1380 , chicken , 0 , 1 , 8.500000 , 69688.440669
1380 , meat , 0 , 1 , 9.500000 , 69688.440669
1380 , veggy , 1 , 1 , 10.500000 , 69688.440669
1382 , veggy , 1 , 1 , 10.500000 , 69802.757219
1383 , chicken , 0 , 1 , 8.500000 , 69856.655912
1385 , chicken , 1 , 1 , 11.500000 , 69897.213266
1385 , veggy , 1 , 1 , 10.500000 , 69897.213266
1385 , meat , 0 , 1 , 9.500000 , 69897.213266
1384 , veggy , 1 , 1 , 10.500000 , 69941.140846
1384 , veggy , 1 , 1 , 10.500000 , 69941.140846
1384 , meat , 1 , 1 , 12.500000 , 69941.140846
1384 , meat , 0 , 1 , 9.500000 , 69941.140846
1386 , veggy , 0 , 1 , 7.500000 , 70078.921379
1386 , chicken , 1 , 1 , 11.500000 , 70078.921379
1386 , chicken , 1 , 1 , 11.500000 , 70078.921379
1386 , veggy , 1 , 1 , 10.500000 , 70078.921379
1387 , chicken , 0 , 1 , 8.500000 , 70088.869328
1387 , veggy , 0 , 1 , 7.500000 , 70088.869328
1387 , chicken , 1 , 1 , 11.500000 , 70088.869328
1387 , chicken , 0 , 1 , 8.500000 , 70088.869328
1390 , veggy , 1 , 1 , 10.500000 , 70111.582103
1390 , meat , 0 , 1 , 9.500000 , 70111.582103
1390 , meat , 1 , 1 , 12.500000 , 70111.582103
1389 , veggy , 1 , 1 , 10.500000 , 70124.118257
1388 , chicken , 1 , 0 , 9.000000 , 70131.782921
1392 , veggy , 1 , 1 , 10.500000 , 70145.610706
1391 , chicken , 1 , 1 , 11.500000 , 70206.438788
1391 , chicken , 0 , 1 , 8.500000 , 70206.438788
1391 , chicken , 1 , 0 , 9.000000 , 70206.438788
1394 , veggy , 1 , 1 , 10.500000 , 70256.077505
1394 , veggy , 1 , 1 , 10.500000 , 70256.077505
1394 , meat , 1 , 1 , 12.500000 , 70256.077505
1394 , veggy , 1 , 0 , 8.000000 , 70256.077505
1393 , meat , 0 , 1 , 9.500000 , 70292.620065
1393 , veggy , 1 , 1 , 10.500000 , 70292.620065
1393 , veggy , 1 , 1 , 10.500000 , 70292.620065
1393 , meat , 1 , 0 , 10.000000 , 70292.620065
1396 , chicken , 1 , 1 , 11.500000 , 70340.959585
1395 , chicken , 1 , 1 , 11.500000 , 70353.743766
1395 , veggy , 1 , 1 , 10.500000 , 70353.743766
1395 , meat , 1 , 1 , 12.500000 , 70353.743766
1397 , meat , 0 , 1 , 9.500000 , 70405.375317
1397 , meat , 0 , 1 , 9.500000 , 70405.375317
1398 , veggy , 1 , 1 , 10.500000 , 70448.659947
1398 , chicken , 1 , 1 , 11.500000 , 70448.659947
1398 , meat , 1 , 0 , 10.000000 , 70448.659947
1398 , veggy , 0 , 1 , 7.500000 , 70448.659947
1399 , veggy , 1 , 1 , 10.500000 , 70820.040765
1399 , chicken , 1 , 1 , 11.500000 , 70820.040765
1399 , meat , 1 , 1 , 12.500000 , 70820.040765
1399 , meat , 1 , 1 , 12.500000 , 70820.040765
1399 , chicken , 1 , 1 , 11.500000 , 70820.040765
1400 , chicken , 1 , 1 , 11.500000 , 70891.608725
1400 , veggy , 1 , 1 , 10.500000 , 70891.608725
1401 , veggy , 1 , 1 , 10.500000 , 70958.496166
1402 , chicken , 1 , 1 , 11.500000 , 71035.267362
1402 , meat , 1 , 0 , 10.000000 , 71035.267362
1402 , chicken , 1 , 1 , 11.500000 , 71035.267362
1405 , chicken , 0 , 1 , 8.500000 , 71092.707351
1405 , veggy , 1 , 1 , 10.500000 , 71092.707351
1405 , veggy , 1 , 1 , 10.500000 , 71092.707351
1405 , meat , 1 , 1 , 12.500000 , 71092.707351
1405 , veggy , 1 , 1 , 10.500000 , 71092.707351
1403 , chicken , 1 , 1 , 11.500000 , 71126.456115
1403 , meat , 1 , 1 , 12.500000 , 71126.456115
1403 , meat , 1 , 0 , 10.000000 , 71126.456115
1404 , chicken , 0 , 0 , 6.000000 , 71226.210020
1404 , veggy , 1 , 1 , 10.500000 , 71226.210020
1404 , meat , 1 , 1 , 12.500000 , 71226.210020
1404 , chicken , 1 , 1 , 11.500000 , 71226.210020
1404 , meat , 1 , 0 , 10.000000 , 71226.210020
1406 , meat , 1 , 0 , 10.000000 , 71229.293063
1406 , meat , 1 , 1 , 12.500000 , 71229.293063
1406 , meat , 1 , 1 , 12.500000 , 71229.293063
1407 , veggy , 0 , 0 , 5.000000 , 71257.652299
1410 , chicken , 1 , 1 , 11.500000 , 71387.505843
1410 , meat , 1 , 1 , 12.500000 , 71387.505843
1408 , meat , 1 , 1 , 12.500000 , 71395.368968
1408 , chicken , 1 , 1 , 11.500000 , 71395.368968
1408 , chicken , 1 , 1 , 11.500000 , 71395.368968
1408 , chicken , 1 , 0 , 9.000000 , 71395.368968
1408 , meat , 1 , 1 , 12.500000 , 71395.368968
1409 , chicken , 1 , 1 , 11.500000 , 71478.079832
1409 , meat , 1 , 0 , 10.000000 , 71478.079832
1409 , chicken , 1 , 0 , 9.000000 , 71478.079832
1411 , veggy , 0 , 1 , 7.500000 , 71635.608752
1412 , meat , 1 , 1 , 12.500000 , 71645.282317
1412 , chicken , 1 , 1 , 11.500000 , 71645.282317
1412 , chicken , 0 , 1 , 8.500000 , 71645.282317
1413 , veggy , 1 , 1 , 10.500000 , 71730.014468
1413 , veggy , 1 , 1 , 10.500000 , 71730.014468
1413 , veggy , 1 , 1 , 10.500000 , 71730.014468
1414 , chicken , 0 , 1 , 8.500000 , 71749.277494
1414 , meat , 1 , 1 , 12.500000 , 71749.277494
1414 , veggy , 1 , 1 , 10.500000 , 71749.277494
1415 , meat , 1 , 1 , 12.500000 , 71838.085721
1415 , meat , 1 , 1 , 12.500000 , 71838.085721
1415 , chicken , 1 , 1 , 11.500000 , 71838.085721
1415 , veggy , 1 , 1 , 10.500000 , 71838.085721
1416 , chicken , 0 , 1 , 8.500000 , 71867.339067
1416 , veggy , 0 , 1 , 7.500000 , 71867.339067
1416 , veggy , 0 , 1 , 7.500000 , 71867.339067
1416 , chicken , 1 , 1 , 11.500000 , 71867.339067
1417 , meat , 1 , 1 , 12.500000 , 71908.123347
1417 , meat , 1 , 1 , 12.500000 , 71908.123347
1417 , chicken , 1 , 1 , 11.500000 , 71908.123347
1418 , meat , 1 , 1 , 12.500000 , 72001.409238
1418 , veggy , 0 , 0 , 5.000000 , 72001.409238
1419 , chicken , 1 , 1 , 11.500000 , 72095.859599
1419 , veggy , 1 , 1 , 10.500000 , 72095.859599
1419 , veggy , 0 , 1 , 7.500000 , 72095.859599
1420 , meat , 1 , 1 , 12.500000 , 72130.497830
1420 , meat , 1 , 1 , 12.500000 , 72130.497830
1420 , veggy , 1 , 1 , 10.500000 , 72130.497830
1420 , chicken , 0 , 1 , 8.500000 , 72130.497830
1421 , meat , 1 , 1 , 12.500000 , 72198.767353
1421 , veggy , 1 , 1 , 10.500000 , 72198.767353
1423 , chicken , 1 , 1 , 11.500000 , 72271.324902
1423 , meat , 1 , 1 , 12.500000 , 72271.324902
1423 , chicken , 1 , 1 , 11.500000 , 72271.324902
1423 , meat , 1 , 1 , 12.500000 , 72271.324902
1422 , meat , 1 , 1 , 12.500000 , 72310.559736
1422 , veggy , 1 , 1 , 10.500000 , 72310.559736
1422 , meat , 1 , 1 , 12.500000 , 72310.559736
1422 , meat , 0 , 1 , 9.500000 , 72310.559736
1422 , veggy , 1 , 1 , 10.500000 , 72310.559736
1424 , meat , 1 , 1 , 12.500000 , 72371.096030
1424 , chicken , 1 , 1 , 11.500000 , 72371.096030
1426 , chicken , 1 , 1 , 11.500000 , 72460.264327
1426 , veggy , 0 , 0 , 5.000000 , 72460.264327
1426 , meat , 1 , 1 , 12.500000 , 72460.264327
1425 , chicken , 1 , 1 , 11.500000 , 72486.667671
1425 , veggy , 1 , 0 , 8.000000 , 72486.667671
1425 , chicken , 1 , 1 , 11.500000 , 72486.667671
1425 , chicken , 1 , 1 , 11.500000 , 72486.667671
1425 , veggy , 1 , 1 , 10.500000 , 72486.667671
1429 , veggy , 0 , 1 , 7.500000 , 72552.630916
1429 , chicken , 1 , 1 , 11.500000 , 72552.630916
1427 , veggy , 1 , 1 , 10.500000 , 72574.413416
1427 , veggy , 0 , 1 , 7.500000 , 72574.413416
1427 , chicken , 1 , 1 , 11.500000 , 72574.413416
1431 , veggy , 0 , 1 , 7.500000 , 72648.408254
1431 , chicken , 1 , 1 , 11.500000 , 72648.408254
1431 , chicken , 1 , 1 , 11.500000 , 72648.408254
1428 , chicken , 0 , 1 , 8.500000 , 72667.092017
1428 , veggy , 1 , 1 , 10.500000 , 72667.092017
1428 , veggy , 0 , 1 , 7.500000 , 72667.092017
1428 , veggy , 1 , 1 , 10.500000 , 72667.092017
1430 , meat , 0 , 0 , 7.000000 , 72740.653604
1430 , meat , 1 , 1 , 12.500000 , 72740.653604
1430 , chicken , 0 , 1 , 8.500000 , 72740.653604
1432 , veggy , 1 , 1 , 10.500000 , 72751.978883
1432 , chicken , 1 , 1 , 11.500000 , 72751.978883
1433 , veggy , 1 , 1 , 10.500000 , 72929.068230
1434 , veggy , 0 , 1 , 7.500000 , 72985.730481
1434 , meat , 1 , 1 , 12.500000 , 72985.730481
1435 , chicken , 1 , 1 , 11.500000 , 73058.928110
1435 , chicken , 1 , 1 , 11.500000 , 73058.928110
1435 , meat , 1 , 1 , 12.500000 , 73058.928110
1436 , veggy , 1 , 1 , 10.500000 , 73206.684063
1436 , meat , 1 , 1 , 12.500000 , 73206.684063
1436 , chicken , 1 , 1 , 11.500000 , 73206.684063
1436 , meat , 0 , 1 , 9.500000 , 73206.684063
1436 , veggy , 1 , 1 , 10.500000 , 73206.684063
1438 , meat , 1 , 0 , 10.000000 , 73276.148302
1437 , chicken , 1 , 0 , 9.000000 , 73312.594006
1437 , meat , 1 , 1 , 12.500000 , 73312.594006
1437 , veggy , 1 , 1 , 10.500000 , 73312.594006
1437 , chicken , 1 , 1 , 11.500000 , 73312.594006
1439 , chicken , 1 , 1 , 11.500000 , 73365.530163
1439 , chicken , 1 , 1 , 11.500000 , 73365.530163
1440 , veggy , 1 , 0 , 8.000000 , 73391.088109
1440 , veggy , 1 , 1 , 10.500000 , 73391.088109
1440 , chicken , 1 , 1 , 11.500000 , 73391.088109
1440 , meat , 1 , 0 , 10.000000 , 73391.088109
1441 , chicken , 1 , 1 , 11.500000 , 73447.308866
1442 , veggy , 1 , 1 , 10.500000 , 73485.106870
1443 , veggy , 1 , 1 , 10.500000 , 73541.428992
1443 , chicken , 1 , 1 , 11.500000 , 73541.428992
1443 , meat , 1 , 1 , 12.500000 , 73541.428992
1444 , chicken , 1 , 1 , 11.500000 , 73600.328986
1444 , chicken , 1 , 1 , 11.500000 , 73600.328986
1444 , meat , 1 , 1 , 12.500000 , 73600.328986
1444 , meat , 0 , 1 , 9.500000 , 73600.328986
1446 , veggy , 1 , 1 , 10.500000 , 73619.429543
1446 , veggy , 1 , 1 , 10.500000 , 73619.429543
1445 , veggy , 1 , 1 , 10.500000 , 73677.057968
1445 , meat , 1 , 0 , 10.000000 , 73677.057968
1447 , chicken , 0 , 1 , 8.500000 , 73685.551789
1447 , meat , 1 , 1 , 12.500000 , 73685.551789
1447 , meat , 1 , 1 , 12.500000 , 73685.551789
1447 , veggy , 1 , 1 , 10.500000 , 73685.551789
1448 , meat , 1 , 1 , 12.500000 , 73746.549997
1448 , veggy , 1 , 1 , 10.500000 , 73746.549997
1449 , veggy , 0 , 1 , 7.500000 , 73833.287795
1449 , meat , 1 , 1 , 12.500000 , 73833.287795
1449 , veggy , 1 , 1 , 10.500000 , 73833.287795
1449 , chicken , 1 , 1 , 11.500000 , 73833.287795
1451 , chicken , 1 , 1 , 11.500000 , 73889.180412
1450 , meat , 0 , 1 , 9.500000 , 73927.561124
1450 , chicken , 0 , 1 , 8.500000 , 73927.561124
1452 , meat , 1 , 1 , 12.500000 , 73994.577061
1452 , chicken , 0 , 1 , 8.500000 , 73994.577061
1452 , veggy , 1 , 1 , 10.500000 , 73994.577061
1454 , chicken , 1 , 1 , 11.500000 , 74094.405021
1454 , chicken , 0 , 1 , 8.500000 , 74094.405021
1453 , veggy , 0 , 1 , 7.500000 , 74112.299612
1453 , meat , 1 , 1 , 12.500000 , 74112.299612
1453 , veggy , 1 , 1 , 10.500000 , 74112.299612
1453 , meat , 1 , 1 , 12.500000 , 74112.299612
1453 , chicken , 1 , 1 , 11.500000 , 74112.299612
1455 , chicken , 1 , 1 , 11.500000 , 74147.258692
1455 , veggy , 0 , 1 , 7.500000 , 74147.258692
1457 , chicken , 1 , 1 , 11.500000 , 74230.900145
1457 , veggy , 1 , 1 , 10.500000 , 74230.900145
1456 , veggy , 1 , 1 , 10.500000 , 74231.283488
1456 , meat , 1 , 0 , 10.000000 , 74231.283488
1456 , chicken , 0 , 1 , 8.500000 , 74231.283488
1456 , chicken , 1 , 1 , 11.500000 , 74231.283488
1456 , chicken , 1 , 1 , 11.500000 , 74231.283488
1459 , chicken , 1 , 1 , 11.500000 , 74328.700069
1459 , chicken , 1 , 0 , 9.000000 , 74328.700069
1459 , veggy , 0 , 1 , 7.500000 , 74328.700069
1459 , chicken , 1 , 1 , 11.500000 , 74328.700069
1458 , meat , 1 , 1 , 12.500000 , 74365.449886
1458 , chicken , 0 , 1 , 8.500000 , 74365.449886
1458 , veggy , 1 , 1 , 10.500000 , 74365.449886
1458 , chicken , 1 , 1 , 11.500000 , 74365.449886
1458 , meat , 1 , 1 , 12.500000 , 74365.449886
1460 , veggy , 1 , 0 , 8.000000 , 74528.414503
1461 , chicken , 1 , 1 , 11.500000 , 74628.902209
1461 , veggy , 1 , 1 , 10.500000 , 74628.902209
1461 , veggy , 0 , 1 , 7.500000 , 74628.902209
1461 , veggy , 1 , 1 , 10.500000 , 74628.902209
1461 , meat , 0 , 1 , 9.500000 , 74628.902209
1462 , veggy , 1 , 1 , 10.500000 , 74651.479087
1462 , chicken , 1 , 1 , 11.500000 , 74651.479087
1462 , meat , 1 , 1 , 12.500000 , 74651.479087
1462 , veggy , 1 , 1 , 10.500000 , 74651.479087
1462 , chicken , 1 , 1 , 11.500000 , 74651.479087
1463 , chicken , 1 , 1 , 11.500000 , 74821.078128
1463 , meat , 1 , 1 , 12.500000 , 74821.078128
1463 , chicken , 1 , 1 , 11.500000 , 74821.078128
1463 , meat , 1 , 1 , 12.500000 , 74821.078128
1463 , chicken , 1 , 1 , 11.500000 , 74821.078128
1464 , meat , 1 , 1 , 12.500000 , 74867.919956
1465 , chicken , 1 , 1 , 11.500000 , 74972.793478
1465 , meat , 1 , 0 , 10.000000 , 74972.793478
1466 , veggy , 1 , 1 , 10.500000 , 75139.038820
1466 , meat , 1 , 1 , 12.500000 , 75139.038820
1466 , meat , 1 , 1 , 12.500000 , 75139.038820
1466 , veggy , 1 , 1 , 10.500000 , 75139.038820
1468 , meat , 1 , 1 , 12.500000 , 75215.817290
1468 , chicken , 1 , 1 , 11.500000 , 75215.817290
1468 , chicken , 1 , 1 , 11.500000 , 75215.817290
1468 , chicken , 0 , 1 , 8.500000 , 75215.817290
1467 , chicken , 1 , 1 , 11.500000 , 75218.048216
1467 , meat , 1 , 1 , 12.500000 , 75218.048216
1467 , meat , 1 , 1 , 12.500000 , 75218.048216
1469 , chicken , 0 , 1 , 8.500000 , 75385.017903
1469 , veggy , 1 , 1 , 10.500000 , 75385.017903
1469 , veggy , 0 , 1 , 7.500000 , 75385.017903
1469 , chicken , 1 , 1 , 11.500000 , 75385.017903
1469 , veggy , 0 , 0 , 5.000000 , 75385.017903
1470 , veggy , 1 , 1 , 10.500000 , 75487.621941
1470 , veggy , 1 , 0 , 8.000000 , 75487.621941
1470 , meat , 1 , 1 , 12.500000 , 75487.621941
1471 , veggy , 0 , 1 , 7.500000 , 75544.704344
1471 , meat , 1 , 1 , 12.500000 , 75544.704344
1472 , chicken , 0 , 1 , 8.500000 , 75820.818379
1473 , veggy , 1 , 1 , 10.500000 , 75912.940233
1473 , meat , 1 , 1 , 12.500000 , 75912.940233
1473 , meat , 1 , 1 , 12.500000 , 75912.940233
1475 , chicken , 1 , 1 , 11.500000 , 75974.800849
1475 , chicken , 0 , 1 , 8.500000 , 75974.800849
1474 , meat , 1 , 1 , 12.500000 , 75977.456289
1474 , chicken , 1 , 1 , 11.500000 , 75977.456289
1476 , veggy , 1 , 1 , 10.500000 , 76217.056359
1476 , chicken , 1 , 1 , 11.500000 , 76217.056359
1476 , chicken , 1 , 1 , 11.500000 , 76217.056359
1477 , meat , 1 , 1 , 12.500000 , 76433.989427
1477 , meat , 1 , 1 , 12.500000 , 76433.989427
1477 , meat , 1 , 1 , 12.500000 , 76433.989427
1478 , chicken , 0 , 1 , 8.500000 , 76548.881984
1478 , meat , 1 , 1 , 12.500000 , 76548.881984
1478 , meat , 1 , 1 , 12.500000 , 76548.881984
1478 , chicken , 1 , 1 , 11.500000 , 76548.881984
1479 , veggy , 1 , 1 , 10.500000 , 76732.058580
1479 , chicken , 1 , 1 , 11.500000 , 76732.058580
1479 , meat , 1 , 1 , 12.500000 , 76732.058580
1479 , chicken , 0 , 1 , 8.500000 , 76732.058580
1479 , chicken , 1 , 1 , 11.500000 , 76732.058580
1480 , chicken , 1 , 0 , 9.000000 , 76762.586360
1480 , veggy , 0 , 1 , 7.500000 , 76762.586360
1480 , meat , 1 , 1 , 12.500000 , 76762.586360
1480 , meat , 1 , 1 , 12.500000 , 76762.586360
1480 , veggy , 1 , 0 , 8.000000 , 76762.586360
1482 , veggy , 1 , 1 , 10.500000 , 76796.956952
1482 , veggy , 1 , 1 , 10.500000 , 76796.956952
1481 , veggy , 0 , 1 , 7.500000 , 76872.128291
1481 , veggy , 1 , 1 , 10.500000 , 76872.128291
1481 , meat , 0 , 1 , 9.500000 , 76872.128291
1481 , chicken , 1 , 1 , 11.500000 , 76872.128291
1481 , chicken , 0 , 1 , 8.500000 , 76872.128291
1483 , veggy , 1 , 1 , 10.500000 , 76965.161443
1483 , veggy , 1 , 1 , 10.500000 , 76965.161443
1483 , veggy , 1 , 1 , 10.500000 , 76965.161443
1483 , chicken , 1 , 1 , 11.500000 , 76965.161443
1484 , meat , 1 , 1 , 12.500000 , 77229.043969
1484 , meat , 1 , 1 , 12.500000 , 77229.043969
1484 , veggy , 1 , 1 , 10.500000 , 77229.043969
1485 , chicken , 1 , 1 , 11.500000 , 77258.703381
1486 , veggy , 1 , 1 , 10.500000 , 77431.133139
